1007,fábrica,factory,ele trabalhava numa fábrica de móveis.,– He worked in a furniture factory.,[sound:fábrica.ogg],
1008,acrescentar,to add to,eu queria acrescentar uma coisa ao que a Aline disse.,– I wanted to add something to what Aline said.,[sound:acrescentar.ogg],
1009,juiz,"judge, referee",o Supremo Tribunal compreende nove juízes indicados pelo presidente.,– The Supreme Court is made up of nine judges appointed by the president.,[sound:juiz.ogg],
1010,original,original,há um pecado original.,– There is an original sin.,[sound:original.ogg],
1011,dívida,debt,"ele tem as suas dívidas por pagar, os seus votos por cumprir.","– He has his debts to pay, his promises to keep.",[sound:dívida.ogg],
1012,chão,"ground, floor",ele estava tão tonto que deixou cair ao chão uma tigela de porcelana!,– He was so dizzy that he let a porcelain bowl fall to the ground!,[sound:chão.ogg],
1013,eleger,"to elect, choose",os sérvios voltam amanhã às urnas para tentar eleger um novo presidente.,– The Serbians will return tomorrow to the voting booths to try to elect a new President.,[sound:eleger.ogg],
1014,tentativa,attempt,o fracasso da segunda tentativa forçou os franceses a renderem-se.,– The failure of the second attempt forced the French to surrender.,[sound:tentativa.ogg],
1015,alemão,German,"Ele não falava alemão, só inglês.","– He didn’t speak German, just English.",[sound:alemão.ogg],
1016,baixar,"to lower, go down","se fosse liberalizada a venda da droga, o preço dela baixaria.","– If the sale of drugs was legalized, the price of drugs would go down.",[sound:baixar.ogg],
1017,praia,beach,não há férias para mim sem praia e sem um bom mergulho.,– It is not a vacation to me without a beach and a good swim.,[sound:praia.ogg],
1018,ajuda,help,"se nos puder dar uma ajuda para endireitar as coisas, aceitamos.","– If you can give us some help to straighten things out, we accept.",[sound:ajuda.ogg],
1019,navio,ship,seus longos navios de madeira transportavam-nos por mares selvagens.,– Their long wooden ships carried them across untamed seas.,[sound:navio.ogg],
1020,lista,list,preciso fazer a lista das coisas mais indispensáveis.,– I need to make a list of the most indispensable things.,[sound:lista.ogg],
1021,torre,tower,a famosa Torre de Babel é citada na Bíblia.,– The famous Tower of Babel is mentioned in the Bible.,[sound:torre.ogg],
1022,pele,skin,"a doença é caracterizada pelo surgimento, na pele, de bolhas.",– The sickness is characterized by the appearance of blisters on the skin.,[sound:pele.ogg],
1023,perigo,danger,"algumas espécies encontram-se em perigo de extinção, devido à sua captura.",– Some species are in danger of extinction because they are being captured.,[sound:perigo.ogg],
1024,céu,"sky, heaven","no céu quase sem nuvens, as andorinhas revoavam aos bandos.","– In the almost cloudless sky, swallows flew about in groups.",[sound:céu.ogg],
1025,diário,"diary, journal, daily",ele iniciou o seu diário pessoal quando ainda era estudante na Universidade de Berlim.,– He began his personal diary while he was still a student at the University of Berlin.,[sound:diário.ogg],
1026,juro,interest (financial),"os juros dos empréstimos deverão ser de 9,5% ao ano.",– The interest on the loans will probably be about 9.5% annually.,[sound:juro.ogg],
1027,comparar,to compare,considera legítimo comparar o Ronaldo ao Pelé?,– Do you consider it reasonable to compare Ronaldo to Pele?,[sound:comparar.ogg],
1028,cuidado,"caution, care","abri a porta com cuidado, sem fazer ruído.","– I opened the door with caution, not making any noise.",[sound:cuidado.ogg],
1029,imposto,"tax, imposed","segundo ele, o governo poderia reduzir os impostos cobrados às empresas.","– According to him, the government could reduce the amount of taxes collected from businesses.",[sound:imposto.ogg],
1030,recusar,to refuse,o governo vai recusar ajuda a estados com problemas de insolvência.,– The government will refuse help to states with insolvency problems.,[sound:recusar.ogg],
1031,bola,ball,uma bola de futebol tem a forma aproximada de uma esfera.,– A soccer ball has an approximate spherical shape.,[sound:bola.ogg],
1032,demonstrar,to demonstrate,seus discos demonstram uma paixão idêntica pelo jazz e pela música clássica.,– His records demonstrate an equal passion for both jazz and classical music.,[sound:demonstrar.ogg],
1033,regressar,to return [EP],a partir de ontem ele podia regressar à sua terra natal [EP].,– Starting yesterday he was able to return to his homeland.,[sound:regressar.ogg],
1034,técnica,technique,esta nova técnica poderá ser útil na terapia genética.,– This new technique could be useful in genetic therapy.,[sound:técnica.ogg],
1035,volume,volume,a sua obra publicada abarca oito volumes de textos recolhidos.,– His published works include eight volumes of collected texts.,[sound:volume.ogg],
1036,desenho,drawing,"os desenhos do folheto, bastante primários, reproduzem a evolução do feto.","– The drawings in the brochure, while very basic, show the development of the fetus.",[sound:desenho.ogg],
1037,domínio,"dominion, domain, dominance",esta derrota marcou o fim do domínio francês na Indochina.,– This defeat marked the end of French dominion in Indochina.,[sound:domínio.ogg],
1038,dominar,to dominate,porque é que os fortes tentam dominar os fracos?,– Why is it that the strong try to dominate the weak?,[sound:dominar.ogg],
1039,congresso,congress,o congresso é constituído por dois corpos legislativos: o senado e a câmara dos deputados.,"– Congress is made up of two legislative bodies, the Senate and the House of Representatives.",[sound:congresso.ogg],
1040,secretário,secretary,"em 2000, ele foi nomeado Secretário de Estado do Governo.","– In 2000, he was named Secretary of State of the federal government.",[sound:secretário.ogg],
1041,roupa,"clothing, clothes",As camisetas são usadas como roupa de verão ou em actividades desportivas.,–T-shirts are used as summer clothing or in sporting activities.,[sound:roupa.ogg],
1042,documento,document,"neste documento, os signatários efectuaram a divisão do continente africano entre si.","– In this document, the signers divided the African continent among themselves.",[sound:documento.ogg],
1043,acusar,to accuse,ele é acusado de um crime.,– He is accused of a crime.,[sound:acusar.ogg],
1044,puro,pure,trata-se de uma fonte de água mineral pur.,– It’s about a spring of pure mineral water.,[sound:puro.ogg],
1045,negar,to deny,ele nega as acusações.,– He denies the accusations.,[sound:negar.ogg],
1046,identificar,to identify,o local ainda não foi identificado.,–The location still has not been identified.,[sound:identificar.ogg],
1047,totalmente,totally,seu exército sofreu uma emboscada e foi totalmente destruído.,– His army was caught in an ambush and was totally destroyed.,[sound:totalmente.ogg],
1048,clássico,"classic, classical",a minha grande paixão é a música clássica.,–My great passion is classical music.,[sound:clássico.ogg],
1049,transmitir,to transmit,eles se encarregavam de transmitir mensagens para longe.,– It was their job to transmit long distance messages.,[sound:transmitir.ogg],
1050,ritmo,rhythm,a música recomeçou num ritmo diferente.,– The music started up again in a different rhythm.,[sound:ritmo.ogg],
1051,edifício,"building, edifice",o primeiro edifício construído no local foi uma pequena capela.,– The first building built in the area was a small chapel.,[sound:edifício.ogg],
1052,corresponder,to correspond (to),cada “zero” corresponde a uma ausência de pulso luminoso.,– Each “zero” corresponds to an absence of a pulse of light.,[sound:corresponder.ogg],
1053,conceção,"concept, conception",as suas concepções marxistas foram consideradas pouco ortodoxas pelos dirigentes soviéticos.,– His Marxist concepts weren’t considered very unorthodox by Soviet leaders.,[sound:conceção.ogg],
1054,barco,"boat, ship",eles navegaram pelo rio em barcos precário.,– They navigated the river in precarious boats.,[sound:barco.ogg],
1055,prazer,pleasure,foi com muito prazer e muito orgulho que aceitei o convite.,– It was with great pleasure and pride that I accepted the invitation.,[sound:prazer.ogg],
1056,propriedade,property,os elementos de um dado grupo possuem propriedades físicas e químicas semelhante.,– The elements of a given group possess similar physical and chemical properties.,[sound:propriedade.ogg],
1057,estação,"season, station","em latitudes temperadas, distinguem-se quatro estações.","– In temperate latitudes, there are four distinct seasons.",[sound:estação.ogg],
1058,fundamental,"fundamental, basic",o plâncton é um componente fundamental do ecossistema marinho.,– Plankton is a fundamental component of the marine ecosystem.,[sound:fundamental.ogg],
1059,fazenda,"farm, fabric [EP]",ele trabalhou como um peão na fazenda de um grande senhor rural.,– He worked as a ranch hand on the farm of a major rural landowner.,[sound:fazenda.ogg],
1060,conceito,concept,foi um momento de ruptura com antigos conceitos clássicos.,– It was a moment of rupture with classical concepts.,[sound:conceito.ogg],
1061,alma,soul,a relação entre a alma e o corpo é um problema central da filosofia.,– The relationship between the body and the soul is a central problem in philosophy.,[sound:alma.ogg],
1062,ensino,"education, teaching","hoje em dia, o ensino e o acesso à escola é um direito.","– Nowadays, education and access to schooling is a right.",[sound:ensino.ogg],
1063,imprensa,press,a liberdade de imprensa é um valor da democracia.,– The freedom of the press is a tenet of democracy.,[sound:imprensa.ogg],
1064,confiança,"confidence, trust",o escândalo abalou a confiança pública americana nas instituições de Washington.,– The scandal shook the American public’s confidence in Washington institutions.,[sound:confiança.ogg],
1065,carga,"load, cargo, baggage",a nave pode transportar cargas de até 29 toneladas.,– The ship can carry loads of up to 29 tons.,[sound:carga.ogg],
1066,rapidamente,"quickly, fast","a criança era inteligente, aprendeu rapidamente a ler e a escrever.","– The child was intelligent, he quickly learned to read and write.",[sound:rapidamente.ogg],
